user_id,book_id,predicted_score,rank
USR_406,BOK_151,0.7423,4
USR_406,BOK_063,0.7423,5
USR_406,BOK_077,0.7423,6
USR_406,BOK_053,0.7423,7
USR_406,BOK_229,0.7423,8
USR_406,BOK_057,0.7143,9
USR_406,BOK_153,0.7056,10
USR_119,BOK_147,2.3635,1
USR_119,BOK_117,2.1953,2
USR_119,BOK_110,2.1402,3
USR_119,BOK_196,2.0812,4
USR_119,BOK_165,1.5757,5
USR_119,BOK_130,1.417,6
USR_119,BOK_177,1.1767,7
USR_119,BOK_021,1.1655,8
USR_119,BOK_195,1.103,9
USR_119,BOK_193,1.0976,10
U0384,B0239,3.2547,1
U0384,B0212,2.5725,2
U0384,B0135,2.3787,3
U0384,B0038,2.1213,4
U0384,B0064,1.9528,5
U0384,B0011,1.8481,6
U0384,B0022,1.8481,7
U0384,B0131,1.8481,8
U0384,B0173,1.8481,9
U0384,B0197,1.8481,10
USR_331,BOK_172,10.806,1
USR_331,BOK_056,4.8618,2
USR_331,BOK_295,4.3691,3
USR_331,BOK_208,3.702,4
USR_331,BOK_219,1.5119,5
USR_331,BOK_262,1.4552,6
USR_331,BOK_033,1.2599,7
USR_331,BOK_115,1.2599,8
USR_331,BOK_094,1.1513,9
USR_331,BOK_155,1.1181,10
USR_437,BOK_214,1.9771,1
USR_437,BOK_252,1.2862,2
USR_437,BOK_183,1.1862,3
USR_437,BOK_186,1.0401,4
USR_437,BOK_065,0.9449,5
USR_437,BOK_073,0.9449,6
USR_437,BOK_057,0.8333,7
USR_437,BOK_017,0.7777,8
USR_437,BOK_020,0.7777,9
USR_437,BOK_238,0.7777,10
USR_050,BOK_275,5.0405,1
USR_050,BOK_155,2.5378,2
USR_050,BOK_056,2.172,3
USR_050,BOK_094,2.0783,4
USR_050,BOK_295,2.0783,5
USR_050,BOK_070,1.6881,6
USR_050,BOK_066,1.4619,7
USR_050,BOK_109,1.4619,8
USR_050,BOK_255,1.4619,9
USR_050,BOK_269,1.3992,10
USR_448,BOK_295,16.6676,1
USR_448,BOK_172,13.8986,2
USR_448,BOK_094,12.6475,3
USR_448,BOK_275,4.8963,4
USR_448,BOK_088,4.0032,5
USR_448,BOK_238,4.0032,6
USR_448,BOK_211,3.2686,7
USR_448,BOK_294,3.2686,8
USR_448,BOK_208,1.8209,9
USR_448,BOK_195,1.741,10
USR_110,BOK_017,4.9073,1
USR_110,BOK_238,4.5778,2
USR_110,BOK_167,4.1953,3
USR_110,BOK_056,3.0096,4
USR_110,BOK_290,2.6162,5
USR_110,BOK_031,2.4883,6
USR_110,BOK_128,2.3993,7
USR_110,BOK_254,1.9639,8
USR_110,BOK_083,1.8885,9
USR_110,BOK_091,1.7704,10
USR_400,BOK_017,10.4249,1
USR_400,BOK_179,5.544,2
USR_400,BOK_167,4.4892,3
USR_400,BOK_101,4.3557,4
USR_400,BOK_020,3.4017,5
USR_400,BOK_238,3.3491,6
USR_400,BOK_206,2.7059,7
USR_400,BOK_083,2.422,8
USR_400,BOK_233,2.2704,9
USR_400,BOK_163,2.1155,10
USR_206,BOK_011,10.0358,1
USR_206,BOK_273,4.3923,2
USR_206,BOK_141,3.0317,3
USR_206,BOK_142,2.7839,4
USR_206,BOK_171,2.4754,5
USR_206,BOK_237,2.4754,6
USR_206,BOK_234,2.339,7
USR_206,BOK_046,2.0866,8
USR_206,BOK_299,2.0533,9
USR_206,BOK_197,1.391,10
USR_089,BOK_238,11.3277,1
USR_089,BOK_128,10.8703,2
USR_089,BOK_133,7.5988,3
USR_089,BOK_167,6.4499,4
USR_089,BOK_101,5.2894,5
USR_089,BOK_020,5.0812,6
USR_089,BOK_088,3.9606,7
USR_089,BOK_179,3.1361,8
USR_089,BOK_163,2.4801,9
USR_089,BOK_084,2.4056,10
USR_099,BOK_128,4.8855,1
USR_099,BOK_167,3.9875,2
USR_099,BOK_101,3.7957,3
USR_099,BOK_017,3.6691,4
USR_099,BOK_084,2.4812,5
USR_099,BOK_133,2.3966,6
USR_099,BOK_091,2.373,7
USR_099,BOK_019,2.2887,8
USR_099,BOK_117,2.1054,9
USR_099,BOK_206,1.9437,10
USR_359,BOK_091,1.3038,1
USR_359,BOK_219,1.2742,2
USR_359,BOK_133,1.2309,3
USR_359,BOK_102,1.2052,4
USR_359,BOK_109,1.1767,5
USR_359,BOK_035,1.1625,6
USR_359,BOK_148,1.1547,7
USR_359,BOK_128,1.1471,8
USR_359,BOK_034,1.0974,9
USR_359,BOK_256,1.0974,10
USR_494,BOK_031,3.6039,1
USR_494,BOK_091,2.6555,2
USR_494,BOK_026,2.2156,3
USR_494,BOK_131,2.0625,4
USR_494,BOK_020,1.814,5
USR_494,BOK_042,1.6705,6
USR_494,BOK_023,1.5145,7
USR_494,BOK_088,1.5014,8
USR_494,BOK_222,1.4829,9
USR_494,BOK_128,1.2768,10
USR_412,BOK_275,8.3014,1
USR_412,BOK_155,7.012,2
USR_412,BOK_295,7.0062,3
USR_412,BOK_056,3.8131,4
USR_412,BOK_094,3.6485,5
USR_412,BOK_208,2.6581,6
USR_412,BOK_098,2.2879,7
USR_412,BOK_200,2.2879,8
USR_412,BOK_014,2.2439,9
USR_412,BOK_196,2.2439,10
USR_207,BOK_167,8.8513,1
USR_207,BOK_133,8.0492,2
USR_207,BOK_128,6.9589,3
USR_207,BOK_088,4.2621,4
USR_207,BOK_101,3.7796,5
USR_207,BOK_190,3.1545,6
USR_207,BOK_206,2.765,7
USR_207,BOK_078,2.6403,8
USR_207,BOK_179,2.6328,9
USR_207,BOK_290,2.4995,10
USR_444,BOK_056,16.7255,1
USR_444,BOK_094,15.931,2
USR_444,BOK_172,15.5982,3
USR_444,BOK_208,4.4843,4
USR_444,BOK_275,4.3691,5
USR_444,BOK_211,3.3333,6
USR_444,BOK_141,2.0412,7
USR_444,BOK_155,1.6487,8
USR_323,BOK_169,0.8216,1
USR_323,BOK_184,0.8216,2
USR_323,BOK_288,0.8216,3
USR_323,BOK_119,0.5477,4
USR_210,BOK_009,18.459,1
USR_210,BOK_117,12.5044,2
USR_210,BOK_193,7.8212,3
USR_210,BOK_021,5.0824,4
USR_210,BOK_143,4.686,5
USR_210,BOK_127,3.6104,6
USR_210,BOK_170,3.4322,7
USR_210,BOK_245,3.0267,8
USR_210,BOK_029,2.774,9
USR_210,BOK_238,2.774,10
USR_152,BOK_052,2.6661,1
USR_152,BOK_174,1.8705,2
USR_152,BOK_057,1.8474,3
USR_152,BOK_215,1.8474,4
USR_152,BOK_016,1.5084,5
USR_152,BOK_078,1.3825,6
USR_152,BOK_252,1.3825,7
USR_152,BOK_047,1.3825,8
USR_152,BOK_099,1.2836,9
USR_152,BOK_269,1.1085,10
USR_062,BOK_238,14.4376,1
USR_062,BOK_133,10.7348,2
USR_062,BOK_179,8.4993,3
USR_062,BOK_020,6.6362,4
USR_062,BOK_035,6.1793,5
USR_062,BOK_167,5.7777,6
USR_062,BOK_088,5.5155,7
USR_062,BOK_101,4.8031,8
USR_062,BOK_083,3.2417,9
USR_062,BOK_233,3.1623,10
USR_209,BOK_017,9.2001,1
USR_209,BOK_133,6.4941,2
USR_209,BOK_238,4.1557,3
USR_209,BOK_035,3.2778,4
USR_209,BOK_233,2.8172,5
USR_209,BOK_091,2.4923,6
USR_209,BOK_083,2.3338,7
USR_209,BOK_020,2.0779,8
USR_209,BOK_088,2.0779,9
USR_209,BOK_101,2.0779,10
USR_040,BOK_017,1.6704,1
USR_040,BOK_237,1.6704,2
USR_040,BOK_238,1.6704,3
USR_040,BOK_070,1.5465,4
USR_040,BOK_108,1.4619,5
USR_040,BOK_172,1.4619,6
USR_040,BOK_208,1.1607,7
USR_040,BOK_120,1.031,8
USR_040,BOK_205,1.031,9
USR_040,BOK_257,0.8809,10
USR_311,BOK_101,7.9573,1
USR_311,BOK_017,6.5321,2
USR_311,BOK_238,6.132,3
USR_311,BOK_133,4.6683,4
USR_311,BOK_128,4.6631,5
USR_311,BOK_163,2.8707,6
USR_311,BOK_088,2.6767,7
USR_311,BOK_102,2.3302,8
USR_311,BOK_091,2.1499,9
USR_311,BOK_084,2.1431,10
USR_100,BOK_295,15.3467,1
USR_100,BOK_094,12.7243,2
USR_100,BOK_155,4.2583,3
USR_100,BOK_275,4.1689,4
USR_100,BOK_088,3.5007,5
USR_100,BOK_238,3.5007,6
USR_100,BOK_294,2.8583,7
USR_100,BOK_211,2.8583,8
USR_100,BOK_098,1.7687,9
USR_100,BOK_200,1.7687,10
USR_276,BOK_110,9.3631,1
USR_276,BOK_009,6.3372,2
USR_276,BOK_193,6.3214,3
USR_276,BOK_245,3.6994,4
USR_276,BOK_005,2.3035,5
USR_276,BOK_021,2.2435,6
USR_276,BOK_170,1.9465,7
USR_276,BOK_161,1.8481,8
USR_276,BOK_035,1.8481,9
USR_276,BOK_101,1.8481,10
USR_012,BOK_110,13.1752,1
USR_012,BOK_117,10.2503,2
USR_012,BOK_193,8.0715,3
USR_012,BOK_127,4.0814,4
USR_012,BOK_033,3.3383,5
USR_012,BOK_170,3.271,6
USR_012,BOK_174,3.0384,7
USR_012,BOK_177,2.9785,8
USR_012,BOK_021,2.8283,9
USR_012,BOK_029,2.3678,10
USR_476,BOK_294,8.7915,1
USR_476,BOK_273,5.567,2
USR_476,BOK_094,4.0825,3
USR_476,BOK_024,3.5355,4
USR_476,BOK_154,2.8868,5
USR_476,BOK_234,2.6803,6
USR_476,BOK_046,2.0801,7
USR_476,BOK_108,2.0801,8
USR_476,BOK_258,2.0801,9
USR_476,BOK_295,2.0412,10
USR_029,BOK_117,3.1046,1
USR_029,BOK_110,3.0267,2
USR_029,BOK_220,2.8998,3
USR_029,BOK_165,2.2283,4
USR_029,BOK_147,2.2283,5
USR_029,BOK_195,1.5599,6
USR_029,BOK_193,1.5523,7
USR_029,BOK_061,1.4856,8
USR_029,BOK_098,1.4552,9
USR_029,BOK_143,0.8847,10
USR_280,BOK_279,1.5771,1
USR_280,BOK_016,1.0911,2
USR_280,BOK_253,1.0911,3
USR_280,BOK_153,0.9506,4
USR_280,BOK_028,0.7423,5
USR_280,BOK_168,0.7423,6
USR_280,BOK_181,0.7423,7
USR_280,BOK_183,0.7423,8
USR_280,BOK_165,0.5704,9
USR_280,BOK_277,0.4949,10
USR_054,BOK_193,3.2644,1
USR_054,BOK_110,2.1834,2
USR_054,BOK_172,2.1669,3
USR_054,BOK_147,1.716,4
USR_054,BOK_260,1.5435,5
USR_054,BOK_117,1.506,6
USR_054,BOK_220,1.4066,7
USR_054,BOK_200,1.3806,8
USR_054,BOK_244,1.2603,9
USR_054,BOK_143,1.2472,10
USR_398,BOK_009,11.3178,1
USR_398,BOK_117,9.5359,2
USR_398,BOK_193,3.9332,3
USR_398,BOK_021,3.0597,4
USR_398,BOK_127,2.8805,5
USR_398,BOK_170,2.5302,6
USR_398,BOK_177,2.1653,7
USR_398,BOK_296,2.1525,8
USR_398,BOK_029,2.045,9
USR_398,BOK_238,2.045,10
USR_484,BOK_110,4.6273,1
USR_484,BOK_009,3.9674,2
USR_484,BOK_193,3.7963,3
USR_484,BOK_021,3.5775,4
USR_484,BOK_196,1.8824,5
USR_484,BOK_097,1.7294,6
USR_484,BOK_175,1.6432,7
USR_484,BOK_190,1.6432,8
USR_484,BOK_039,1.5492,9
USR_484,BOK_195,1.4366,10
USR_043,BOK_020,8.6293,1
USR_043,BOK_128,6.1658,2
USR_043,BOK_133,4.9556,3
USR_043,BOK_167,4.9556,4
USR_043,BOK_088,3.9,5
USR_043,BOK_273,3.4091,6
USR_043,BOK_172,3.0145,7
USR_043,BOK_078,2.7566,8
USR_043,BOK_299,2.3946,9
USR_043,BOK_290,2.2797,10
USR_442,BOK_081,1.3587,1
USR_442,BOK_245,1.213,2
USR_442,BOK_242,0.9798,3
USR_442,BOK_257,0.9618,4
USR_442,BOK_165,0.9097,5
USR_442,BOK_052,0.8754,6
USR_442,BOK_099,0.8754,7
USR_442,BOK_253,0.8754,8
USR_442,BOK_088,0.7815,9
USR_442,BOK_163,0.7807,10
USR_294,BOK_035,2.0145,1
USR_294,BOK_101,1.6013,2
USR_294,BOK_254,1.5667,3
USR_294,BOK_133,1.5397,4
USR_294,BOK_120,1.1547,5
USR_294,BOK_237,1.0721,6
USR_294,BOK_273,1.0721,7
USR_294,BOK_134,1.0445,8
USR_294,BOK_131,0.9095,9
USR_294,BOK_128,0.829,10
USR_348,BOK_009,5.5539,1
USR_348,BOK_193,4.9094,2
USR_348,BOK_170,3.6708,3
USR_348,BOK_110,3.5938,4
USR_348,BOK_143,3.2006,5
USR_348,BOK_177,2.7478,6
USR_348,BOK_117,2.4781,7
USR_348,BOK_030,2.4364,8
USR_348,BOK_168,1.8974,9
USR_348,BOK_196,1.8974,10
USR_007,BOK_024,8.8467,1
USR_007,BOK_237,6.0972,2
USR_007,BOK_234,5.2062,3
USR_007,BOK_273,3.1574,4
USR_007,BOK_299,1.4519,5
USR_007,BOK_108,1.3792,6
USR_007,BOK_203,1.0875,7
USR_007,BOK_294,0.9428,8
USR_007,BOK_146,0.9337,9
USR_007,BOK_006,0.8712,10
USR_142,BOK_237,6.1656,1
USR_142,BOK_234,5.2189,2
USR_142,BOK_141,3.5639,3
USR_142,BOK_024,3.2792,4
USR_142,BOK_019,2.1166,5
USR_142,BOK_154,1.8481,6
USR_142,BOK_004,1.8322,7
USR_142,BOK_171,1.8007,8
USR_142,BOK_294,1.7567,9
USR_142,BOK_011,1.533,10
USR_021,BOK_147,9.0326,1
USR_021,BOK_009,6.0285,2
USR_021,BOK_021,4.9203,3
USR_021,BOK_161,3.3608,4
USR_021,BOK_143,3.0534,5
USR_021,BOK_035,2.2406,6
USR_021,BOK_101,2.2406,7
USR_021,BOK_170,2.0581,8
USR_021,BOK_296,1.9205,9
USR_021,BOK_005,1.3721,10
USR_254,BOK_193,13.7748,1
USR_254,BOK_117,6.6936,2
USR_254,BOK_147,5.5706,3
USR_254,BOK_170,5.396,4
USR_254,BOK_177,4.8724,5
USR_254,BOK_029,4.3921,6
USR_254,BOK_238,4.3921,7
USR_254,BOK_174,2.9254,8
USR_254,BOK_143,2.7043,9
USR_254,BOK_282,2.6353,10
USR_347,BOK_172,10.806,1
USR_347,BOK_056,4.8618,2
USR_347,BOK_295,4.3691,3
USR_347,BOK_208,3.702,4
USR_347,BOK_219,1.5119,5
USR_347,BOK_262,1.4552,6
USR_347,BOK_033,1.2599,7
USR_347,BOK_115,1.2599,8
USR_347,BOK_094,1.1513,9
USR_347,BOK_155,1.1181,10
USR_042,BOK_117,2.306,1
USR_042,BOK_110,2.2482,2
USR_042,BOK_220,2.1539,3
USR_042,BOK_147,1.6552,4
USR_042,BOK_101,1.4331,5
USR_042,BOK_195,1.1587,6
USR_042,BOK_193,1.153,7
USR_042,BOK_279,1.1007,8
USR_042,BOK_098,1.0809,9
USR_042,BOK_153,0.9172,10
USR_195,BOK_208,1.3938,1
USR_195,BOK_154,1.0721,2
USR_195,BOK_211,1.005,3
USR_195,BOK_024,0.9366,4
USR_195,BOK_277,0.8165,5
USR_195,BOK_057,0.6415,6
USR_195,BOK_214,0.6415,7
USR_195,BOK_224,0.5774,8
USR_195,BOK_275,0.5774,9
USR_195,BOK_046,0.562,10
USR_154,BOK_294,7.652,1
USR_154,BOK_273,4.8455,2
USR_154,BOK_094,3.5533,3
USR_154,BOK_024,3.0773,4
USR_154,BOK_295,2.8641,5
USR_154,BOK_154,2.5126,6
USR_154,BOK_234,2.3329,7
USR_154,BOK_289,2.1848,8
USR_154,BOK_108,2.1152,9
USR_154,BOK_046,1.8105,10
USR_137,BOK_147,6.2087,1
USR_137,BOK_167,5.4275,2
USR_137,BOK_110,3.9416,3
USR_137,BOK_193,3.9072,4
USR_137,BOK_163,2.2502,5
USR_137,BOK_017,2.0412,6
USR_137,BOK_084,1.9642,7
USR_137,BOK_245,1.7924,8
USR_137,BOK_161,1.6667,9
USR_137,BOK_102,1.6278,10
USR_047,BOK_211,4.3396,1
USR_047,BOK_275,4.1892,2
USR_047,BOK_155,3.0483,3
USR_047,BOK_094,3.0183,4
USR_047,BOK_208,1.2088,5
USR_073,BOK_110,1.857,1
USR_073,BOK_141,1.857,2
USR_073,BOK_208,1.633,3
USR_073,BOK_134,1.0776,4
USR_073,BOK_151,1.0776,5
USR_073,BOK_166,1.0776,6
USR_073,BOK_275,0.8165,7
USR_372,BOK_214,2.2829,1
USR_372,BOK_123,2.2421,2
USR_372,BOK_187,1.0351,3
USR_372,BOK_151,1.0,4
USR_372,BOK_166,1.0,5
USR_372,BOK_159,1.0,6
USR_372,BOK_057,0.9623,7
USR_372,BOK_032,0.8295,8
USR_372,BOK_051,0.8295,9
USR_372,BOK_055,0.8295,10
USR_216,BOK_172,6.8087,1
USR_216,BOK_295,4.4195,2
USR_216,BOK_155,2.6153,3
USR_216,BOK_197,2.3794,4
USR_216,BOK_056,1.5162,5
USR_216,BOK_141,1.4213,6
USR_216,BOK_288,1.3587,7
USR_216,BOK_224,1.2247,8
USR_216,BOK_228,1.191,9
USR_216,BOK_094,1.1111,10
USR_362,BOK_193,3.2596,1
USR_362,BOK_170,3.0797,2
USR_362,BOK_021,2.9683,3
USR_362,BOK_009,2.9456,4
USR_362,BOK_196,1.9723,5
USR_362,BOK_055,1.6739,6
USR_362,BOK_253,1.6739,7
USR_362,BOK_033,1.5592,8
USR_362,BOK_163,1.4846,9
USR_362,BOK_230,1.4846,10
USR_293,BOK_101,9.0481,1
USR_293,BOK_238,8.2377,2
USR_293,BOK_017,5.5447,3
USR_293,BOK_133,5.1704,4
USR_293,BOK_088,4.6349,5
USR_293,BOK_230,3.0012,6
USR_293,BOK_035,2.9244,7
USR_293,BOK_219,2.7411,8
USR_293,BOK_299,2.3568,9
USR_293,BOK_083,2.2778,10
USR_328,BOK_019,3.6118,1
USR_328,BOK_091,3.4278,2
USR_328,BOK_299,3.0232,3
USR_328,BOK_167,2.8532,4
USR_328,BOK_021,1.9993,5
USR_328,BOK_030,1.9893,6
USR_328,BOK_009,1.9841,7
USR_328,BOK_101,1.9739,8
USR_328,BOK_193,1.775,9
USR_328,BOK_170,1.5697,10
USR_016,BOK_108,3.603,1
USR_016,BOK_039,2.3238,2
USR_016,BOK_272,2.0214,3
USR_016,BOK_234,1.9318,4
USR_016,BOK_192,1.5492,5
USR_016,BOK_021,1.4142,6
USR_016,BOK_258,1.3093,7
USR_016,BOK_228,1.1573,8
USR_016,BOK_294,0.9869,9
USR_016,BOK_024,0.9449,10
USR_374,BOK_228,2.3146,1
USR_374,BOK_186,2.0801,2
USR_374,BOK_082,1.6641,3
USR_374,BOK_003,1.2481,4
USR_374,BOK_172,1.2481,5
USR_374,BOK_120,0.9258,6
USR_374,BOK_205,0.9258,7
USR_199,BOK_101,1.9612,1
USR_199,BOK_023,1.633,2
USR_199,BOK_150,1.633,3
USR_199,BOK_120,1.4142,4
USR_199,BOK_237,1.3131,5
USR_199,BOK_273,1.3131,6
USR_199,BOK_134,1.2792,7
USR_199,BOK_254,1.2792,8
USR_199,BOK_035,1.0153,9
USR_199,BOK_128,1.0153,10
USR_352,BOK_172,7.6028,1
USR_352,BOK_056,5.2722,2
USR_352,BOK_295,2.614,3
USR_352,BOK_275,1.7657,4
USR_352,BOK_094,1.6828,5
USR_352,BOK_197,1.0797,6
USR_352,BOK_152,0.8677,7
USR_352,BOK_141,0.7785,8
USR_352,BOK_288,0.7442,9
USR_352,BOK_289,0.7303,10
USR_368,BOK_017,5.6859,1
USR_368,BOK_238,4.9241,2
USR_368,BOK_133,4.2074,3
USR_368,BOK_035,3.4396,4
USR_368,BOK_088,3.2732,5
USR_368,BOK_128,2.9571,6
USR_368,BOK_102,2.7336,7
USR_368,BOK_083,2.4696,8
USR_368,BOK_026,2.3645,9
USR_368,BOK_222,2.3626,10
USR_267,BOK_128,3.9563,1
USR_267,BOK_230,3.0527,2
USR_267,BOK_004,3.0379,3
USR_267,BOK_163,2.8844,4
USR_267,BOK_042,2.6117,5
USR_267,BOK_134,2.4398,6
USR_267,BOK_031,2.2678,7
USR_267,BOK_020,2.1764,8
USR_267,BOK_273,1.9206,9
USR_267,BOK_088,1.8898,10
USR_292,BOK_009,2.7737,1
USR_292,BOK_110,2.7649,2
USR_292,BOK_294,2.2177,3
USR_292,BOK_147,1.9201,4
USR_292,BOK_021,1.2465,5
USR_292,BOK_117,1.1566,6
USR_292,BOK_143,1.0243,7
USR_292,BOK_170,1.0122,8
USR_292,BOK_195,1.0079,9
USR_292,BOK_228,0.8909,10
USR_385,BOK_275,10.7272,1
USR_385,BOK_155,9.061,2
USR_385,BOK_295,9.0536,3
USR_385,BOK_094,4.7147,4
USR_385,BOK_208,3.4349,5
USR_385,BOK_014,2.8996,6
USR_385,BOK_196,2.8996,7
USR_385,BOK_242,2.8996,8
USR_385,BOK_271,2.8996,9
USR_385,BOK_095,2.8892,10
USR_387,BOK_275,10.0053,1
USR_387,BOK_155,8.1187,2
USR_387,BOK_094,4.5011,3
USR_387,BOK_056,4.3389,4
USR_387,BOK_208,3.0247,5
USR_387,BOK_098,2.6033,6
USR_387,BOK_200,2.6033,7
USR_387,BOK_014,2.5534,8
USR_387,BOK_196,2.5534,9
USR_387,BOK_242,2.5534,10
USR_138,BOK_295,15.5293,1
USR_138,BOK_172,13.1601,2
USR_138,BOK_094,11.9755,3
USR_138,BOK_275,5.1205,4
USR_138,BOK_155,4.6108,5
USR_138,BOK_088,3.7905,6
USR_138,BOK_238,3.7905,7
USR_138,BOK_294,3.0949,8
USR_138,BOK_211,3.0949,9
USR_138,BOK_195,1.5264,10
USR_033,BOK_172,18.4959,1
USR_033,BOK_056,16.0347,2
USR_033,BOK_094,15.2192,3
USR_033,BOK_208,4.932,4
USR_033,BOK_211,3.0949,5
USR_033,BOK_141,1.8952,6
USR_033,BOK_155,1.7018,7
USR_033,BOK_262,0.5405,8
USR_033,BOK_197,0.3714,9
USR_033,BOK_224,0.3714,10
USR_174,BOK_141,8.7915,1
USR_174,BOK_234,5.5931,2
USR_174,BOK_272,4.4711,3
USR_174,BOK_005,3.8411,4
USR_174,BOK_056,3.3333,5
USR_174,BOK_094,3.3333,6
USR_174,BOK_046,2.7617,7
USR_174,BOK_273,2.7441,8
USR_174,BOK_086,2.5916,9
USR_174,BOK_146,1.7094,10
USR_028,BOK_131,2.2279,1
USR_028,BOK_148,1.633,2
USR_028,BOK_017,1.3608,3
USR_028,BOK_088,1.3608,4
USR_028,BOK_254,1.2792,5
USR_028,BOK_035,1.2599,6
USR_028,BOK_167,1.2599,7
USR_028,BOK_026,0.9487,8
USR_028,BOK_042,0.9487,9
USR_028,BOK_270,0.9487,10
USR_327,BOK_238,1.9875,1
USR_327,BOK_230,1.5756,2
USR_327,BOK_031,1.4807,3
USR_327,BOK_128,1.2946,4
USR_327,BOK_118,1.2748,5
USR_327,BOK_133,1.2341,6
USR_327,BOK_023,1.1762,7
USR_327,BOK_163,1.1309,8
USR_327,BOK_078,1.1198,9
USR_327,BOK_206,1.0471,10
USR_395,BOK_110,16.9536,1
USR_395,BOK_193,11.5921,2
USR_395,BOK_147,5.0158,3
USR_395,BOK_021,4.9873,4
USR_395,BOK_174,3.4403,5
USR_395,BOK_029,3.39,6
USR_395,BOK_238,3.39,7
USR_395,BOK_170,3.346,8
USR_395,BOK_143,3.3137,9
USR_395,BOK_282,2.8769,10
USR_057,BOK_172,9.6247,1
USR_057,BOK_295,7.9711,2
USR_057,BOK_155,3.6577,3
USR_057,BOK_088,2.7217,4
USR_057,BOK_238,2.7217,5
USR_057,BOK_141,2.7217,6
USR_057,BOK_275,2.334,7
USR_057,BOK_208,2.1452,8
USR_057,BOK_269,1.715,9
USR_057,BOK_195,1.096,10
USR_087,BOK_174,1.7143,1
USR_087,BOK_049,0.9487,2
USR_087,BOK_169,0.9487,3
USR_087,BOK_184,0.9487,4
USR_087,BOK_288,0.9487,5
USR_087,BOK_030,0.8571,6
USR_165,BOK_017,5.2005,1
USR_165,BOK_167,4.6349,2
USR_165,BOK_238,3.937,3
USR_165,BOK_056,3.7905,4
USR_165,BOK_031,3.1339,5
USR_165,BOK_290,3.001,6
USR_165,BOK_083,2.2778,7
USR_165,BOK_102,2.1857,8
USR_165,BOK_254,2.1794,9
USR_165,BOK_026,2.0534,10
USR_070,BOK_017,8.2486,1
USR_070,BOK_133,6.3974,2
USR_070,BOK_179,6.1521,3
USR_070,BOK_035,4.9617,4
USR_070,BOK_238,3.8967,5
USR_070,BOK_020,3.0782,6
USR_070,BOK_167,3.0328,7
USR_070,BOK_042,2.8504,8
USR_070,BOK_088,2.7033,9
USR_070,BOK_083,2.6594,10
USR_364,BOK_056,2.9013,1
USR_364,BOK_295,2.9013,2
USR_364,BOK_144,2.176,3
USR_364,BOK_238,2.176,4
USR_364,BOK_299,2.176,5
USR_364,BOK_026,1.991,6
USR_364,BOK_190,1.991,7
USR_364,BOK_090,1.5152,8
USR_364,BOK_197,1.5152,9
USR_364,BOK_073,0.8773,10
USR_345,BOK_009,11.6436,1
USR_345,BOK_117,8.4672,2
USR_345,BOK_110,6.7066,3
USR_345,BOK_170,4.8606,4
USR_345,BOK_195,4.4396,5
USR_345,BOK_143,3.7003,6
USR_345,BOK_021,3.3173,7
USR_345,BOK_174,3.1356,8
USR_345,BOK_177,2.9267,9
USR_345,BOK_161,2.4754,10
USR_034,BOK_009,8.0715,1
USR_034,BOK_117,6.3214,2
USR_034,BOK_110,6.1397,3
USR_034,BOK_143,3.5115,4
USR_034,BOK_170,3.2561,5
USR_034,BOK_021,3.0925,6
USR_034,BOK_175,2.6824,7
USR_034,BOK_177,2.2543,8
USR_034,BOK_245,2.1921,9
USR_034,BOK_174,1.9682,10
USR_375,BOK_014,2.7513,1
USR_375,BOK_009,1.9098,2
USR_375,BOK_172,1.8607,3
USR_375,BOK_151,1.441,4
USR_375,BOK_081,1.3104,5
USR_375,BOK_129,1.3104,6
USR_375,BOK_208,1.1667,7
USR_375,BOK_147,1.1459,8
USR_375,BOK_174,1.1459,9
USR_375,BOK_094,0.9723,10
USR_488,BOK_091,1.8439,1
USR_488,BOK_219,1.802,2
USR_488,BOK_109,1.6641,3
USR_488,BOK_128,1.6222,4
USR_488,BOK_150,1.4142,5
USR_488,BOK_242,1.2,6
USR_488,BOK_147,1.029,7
USR_488,BOK_258,1.029,8
USR_488,BOK_167,1.0153,9
USR_488,BOK_238,1.0153,10
USR_377,BOK_017,10.7624,1
USR_377,BOK_020,6.7018,2
USR_377,BOK_167,5.9333,3
USR_377,BOK_088,5.2525,4
USR_377,BOK_299,4.7584,5
USR_377,BOK_133,4.3082,6
USR_377,BOK_128,3.3223,7
USR_377,BOK_254,3.027,8
USR_377,BOK_078,2.6471,9
USR_377,BOK_056,2.6135,10
USR_122,BOK_163,3.6983,1
USR_122,BOK_118,2.7611,2
USR_122,BOK_222,1.9617,3
USR_122,BOK_131,1.8422,4
USR_122,BOK_184,1.5,5
USR_122,BOK_290,1.5,6
USR_122,BOK_026,1.2247,7
USR_122,BOK_101,1.2087,8
USR_122,BOK_167,1.2087,9
USR_122,BOK_083,1.1767,10
USR_479,BOK_142,2.6833,1
USR_479,BOK_039,2.1213,2
USR_479,BOK_019,1.5,3
USR_479,BOK_108,1.5,4
USR_479,BOK_209,1.5,5
USR_333,BOK_117,7.5544,1
USR_333,BOK_009,4.4134,2
USR_333,BOK_110,2.3151,3
USR_333,BOK_245,2.1396,4
USR_333,BOK_193,1.6764,5
USR_333,BOK_294,1.6764,6
USR_333,BOK_130,1.2101,7
USR_333,BOK_033,1.1908,8
USR_333,BOK_097,1.1339,9
USR_333,BOK_109,1.1339,10
USR_222,BOK_017,7.6799,1
USR_222,BOK_133,5.2573,2
USR_222,BOK_238,4.2578,3
